doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
draft-lamparter-rtgwg-dst-src-routing,ietf,rtgwg,False,False,False,True,False,False,None,01
draft-liang-idr-bgp-flowspec-route,None,none,False,True,False,False,False,False,None,00
draft-wang-6man-flow-label-reflection,None,none,False,True,False,False,False,False,None,01
draft-zhang-nvo3-yang-cfg,None,none,False,False,False,True,False,False,None,07
draft-gu-nvo3-vntp,None,none,False,True,False,False,False,False,None,03
draft-melnikov-smime-header-signing,None,none,False,True,False,False,False,False,None,05
draft-iana-charset-reg-procedure,None,none,False,True,False,False,False,False,None,01
draft-morin-bess-multicast-damping,ietf,bess,False,False,False,True,False,False,None,01
draft-dong-i2rs-l2-network-topology,ietf,i2rs,False,False,False,True,False,False,None,01
draft-dhody-pce-iro-update,None,none,False,False,False,True,False,False,None,02
draft-west-origin-cookies,None,none,False,True,False,False,False,False,None,01
draft-lw-spring-sid-allocation,None,none,False,True,False,False,False,False,None,02
draft-bradner-ietf-liaisoning,None,none,False,True,False,False,False,False,None,01
draft-tissa-lime-yang-oam-model,ietf,lime,False,False,False,True,False,False,None,06
draft-van-beijnum-grow-controlled-deagg,None,none,False,True,False,False,False,False,None,00
draft-ietf-dnsop-qname-minimisation,ietf,dnsop,False,False,True,False,False,False,7816,09
draft-ietf-isis-auto-conf,ietf,isis,False,False,True,False,False,False,8196,05
draft-naderi-ipv6-probing,None,none,False,True,False,False,False,False,None,01
draft-asechoud-netmod-diffserv-model,None,none,False,True,False,False,False,False,None,03
draft-hoffman-dprive-dns-tls-newport-latest,None,none,False,False,False,True,False,False,None,00
draft-hoffman-dprive-dns-tls-https-latest,None,none,False,False,False,True,False,False,None,00
draft-hoffman-dprive-dns-tls-alpn-latest,None,none,False,False,False,True,False,False,None,00
draft-hoffman-dprive-dns-tls-newport,None,none,False,True,False,False,False,False,None,00
draft-hoffman-dprive-dns-tls-https,None,none,False,True,False,False,False,False,None,00
draft-hoffman-dprive-dns-tls-alpn,None,none,False,True,False,False,False,False,None,00
draft-liu-pim-igmp-mld-yang,None,none,False,True,False,False,False,False,None,01
draft-liu-pim-yang,None,none,False,True,False,False,False,False,None,01
draft-kang-ace-secure-configuration,None,none,False,True,False,False,False,False,None,00
draft-hellwig-nfsv4-scsi-layout,None,none,False,True,False,False,False,False,None,01
draft-unify-nfvrg-challenges,None,none,False,True,False,False,False,False,None,04
draft-ejzak-mmusic-msrp-usage-data-channel,None,none,False,False,False,True,False,False,None,01
draft-zhao-http-acl,None,none,False,True,False,False,False,False,None,00
draft-mayrhofer-eppext-servicemessage,None,none,False,True,False,False,False,False,None,00
draft-hallambaker-presentation,None,none,False,True,False,False,False,False,None,00
draft-sarikaya-nvo3-proxy-vxlan,None,none,False,True,False,False,False,False,None,00
draft-ietf-ippm-2679-bis,ietf,ippm,False,False,True,False,False,False,7679,05
draft-ietf-ippm-2680-bis,ietf,ippm,False,False,True,False,False,False,7680,05
draft-leslie-tcpm-checksum-option,None,none,False,True,False,False,False,False,None,00
draft-wetterwald-detnet-utilities-reqs,None,none,False,True,False,False,False,False,None,02
draft-brissette-pals-pw-fec-label-request,None,none,False,True,False,False,False,False,None,01
draft-wang-i2rs-bgp-dm,None,none,False,True,False,False,False,False,None,00
draft-lee-nfvrg-resource-management-service-chain,irtf,nfvrg,False,False,False,True,False,False,None,01
draft-ietf-aqm-ecn-benefits,ietf,aqm,False,False,True,False,False,False,8087,08
draft-bellis-dnsop-connection-close,None,none,False,True,False,False,False,False,None,00
draft-kang-sfc-failover,None,none,False,True,False,False,False,False,None,01
draft-ietf-ccamp-network-assigned-upstream-label,ietf,teas,False,False,False,True,False,False,None,00
draft-ietf-ntp-cms-for-nts-message,ietf,ntp,False,True,False,False,False,False,None,06
draft-pan-ippm-sdn-addr-resolv-perf,None,none,False,True,False,False,False,False,None,00
draft-morton-ippm-active-passive,None,none,False,False,False,True,False,False,None,01
draft-ietf-sacm-information-model,ietf,sacm,False,True,False,False,False,False,None,10
draft-rosenau-global-nat64,None,none,False,True,False,False,False,False,None,00
draft-hallambaker-acme-omnipublish,None,none,False,True,False,False,False,False,None,00
draft-borman-tcpm-tcp4way,None,none,False,True,False,False,False,False,None,01
draft-hares-i2rs-bgp-compare-yang,None,none,False,True,False,False,False,False,None,01
draft-retana-sidr-origin-validation-cost-community,None,none,False,True,False,False,False,False,None,00
draft-lam-lime-summary-l0-l2-layer-independent,None,none,False,True,False,False,False,False,None,05
draft-dhodylee-pce-pcep-te-data-extn,None,none,False,False,False,True,False,False,None,02
draft-xia-nvo3-vxlan-qosmarking,None,none,False,True,False,False,False,False,None,04
draft-ietf-aqm-codel,ietf,aqm,False,False,True,False,False,False,8289,10
draft-cheng-oftest-cont-rate,None,none,False,True,False,False,False,False,None,00
draft-bao-oftest-cont-latency,None,none,False,True,False,False,False,False,None,00
draft-venaas-pim-join-attr-assignment-policy,None,none,False,True,False,False,False,False,None,00
draft-bryant-mpls-flow-ident,ietf,mpls,False,False,False,True,False,False,None,03
draft-rabadan-bess-dci-evpn-overlay,ietf,bess,False,False,False,True,False,False,None,00
draft-rabadan-bess-evpn-optimized-ir,ietf,bess,False,False,False,True,False,False,None,02
draft-rabadan-bess-evpn-ac-df,ietf,bess,False,False,False,True,False,False,None,05
draft-shin-nfvrg-service-verification,irtf,nfvrg,False,True,False,False,False,False,None,04
draft-shi-model-json-msg-yang,None,none,False,True,False,False,False,False,None,00
draft-greevenbosch-ace-pull-model,None,none,False,True,False,False,False,False,None,01
draft-zhang-trans-ct-dnssec,None,none,False,True,False,False,False,False,None,03
draft-nordmark-6man-rs-refresh,None,none,False,True,False,False,False,False,None,01
draft-keyupate-idr-bgp-prefix-sid,ietf,idr,False,False,False,True,False,False,None,05
draft-ietf-nfsv4-multi-domain-fs-reqs,ietf,nfsv4,False,False,True,False,False,False,8000,11
draft-kumar-bier-use-cases,ietf,bier,False,False,False,True,False,False,None,02
draft-zarny-i2nsf-data-center-use-cases,None,none,False,True,False,False,False,False,None,00
draft-wkumari-dnsop-root-loopback,ietf,dnsop,False,False,False,True,False,False,None,02
draft-campbell-dime-load-considerations,None,none,False,True,False,False,False,False,None,01
draft-shaikh-idr-bgp-model,ietf,i2rs,False,False,False,True,False,False,None,02
draft-filsfils-spring-segment-routing-msdc,None,none,False,False,False,True,False,False,None,03
draft-dickinson-dnsop-5966-bis,ietf,dnsop,False,False,False,True,False,False,None,00
draft-ietf-dprive-problem-statement,ietf,dprive,False,False,True,False,False,False,7626,06
draft-bonaventure-mptcp-timestamp,None,none,False,True,False,False,False,False,None,01
draft-mohali-dispatch-cause-for-service-number,ietf,art,False,False,True,False,False,False,8119,14
draft-gredler-idr-bgplu-epe,None,none,True,False,False,False,False,False,None,13
draft-eckert-anima-stable-connectivity,None,none,False,False,False,True,False,False,None,02
draft-wang-tram-turnlite,None,none,False,True,False,False,False,False,None,03
draft-shen-l2tpext-l2tpv3-yang-model,None,none,False,True,False,False,False,False,None,03
draft-zhang-trans-ct-binary-codes,None,none,False,True,False,False,False,False,None,04
draft-kompella-mpls-rmr,ietf,mpls,False,False,False,True,False,False,None,02
draft-flinck-mobile-throughput-guidance,None,none,False,True,False,False,False,False,None,04
draft-bittau-tcpinc-tcpcrypt,ietf,tsv,False,False,False,True,False,False,None,04
draft-mahesh-mef-urn,ietf,art,False,False,True,False,False,False,7818,02
draft-sivabalan-pce-binding-label-sid,ietf,pce,False,False,False,True,False,False,None,07
draft-song-router-backdoor,None,none,False,True,False,False,False,False,None,00
draft-jiang-anima-prefix-management,None,none,False,False,False,True,False,False,None,02
draft-yizhou-trill-arp-optimization,ietf,trill,False,False,False,True,False,False,None,01
draft-choi-dice-finegrained-dtls-security,None,none,False,True,False,False,False,False,None,01
draft-wei-dmm-address-management,None,none,False,True,False,False,False,False,None,00
draft-qi-i2nsf-access-network-usecase,None,none,False,True,False,False,False,False,None,02
draft-liu-its-scenario,None,none,False,True,False,False,False,False,None,00
draft-huang-nvo3-naas-usecases,None,none,False,True,False,False,False,False,None,00
draft-jeong-l2nsf-sdn-security-services,None,none,False,True,False,False,False,False,None,00
draft-bonaventure-mptcp-tls,None,none,False,True,False,False,False,False,None,00
draft-zhang-nvo3-yang-active-active-cfg,None,none,False,True,False,False,False,False,None,03
draft-jeong-i2nsf-sdn-security-services,None,none,False,True,False,False,False,False,None,05
draft-chen-nvo3-load-banlancing,None,none,False,True,False,False,False,False,None,00
draft-cheng-pwe3-mpls-tp-dual-homing-coordination,None,none,False,False,False,True,False,False,None,01
draft-jiang-dhc-dhcp-privacy,ietf,dhc,False,False,False,True,False,False,None,00
draft-wang-yang-bfd-oam,None,none,False,True,False,False,False,False,None,06
draft-homma-sfc-forwarding-methods-analysis,None,none,False,True,False,False,False,False,None,05
draft-mansfield-netmod-uml-to-yang,None,none,False,True,False,False,False,False,None,03
draft-wilton-netmod-intf-ext-yang,None,none,False,False,False,True,False,False,None,01
draft-wang-lime-rpc-yang-oam-management,None,none,False,True,False,False,False,False,None,03
draft-hao-bess-inter-nvo3-vpn-optionc,ietf,bess,False,True,False,False,False,False,None,03
draft-xia-sfc-yang-oam,None,none,False,True,False,False,False,False,None,05
draft-west-first-party-cookies,ietf,httpbis,False,False,False,True,False,False,None,07
draft-ietf-pce-lsp-setup-type,ietf,pce,False,False,True,False,False,False,8408,10
draft-doria-hrpc-proposal,None,none,False,True,False,False,False,False,None,01
draft-greevenbosch-ace-resource-directory,None,none,False,True,False,False,False,False,None,01
draft-holmberg-sipcore-auth-id,None,none,False,True,False,False,False,False,None,01
draft-khasnabish-sfc-dsi-apps,None,none,False,True,False,False,False,False,None,00
draft-wang-sfc-multi-layer-oam,ietf,sfc,False,False,False,True,False,False,None,12
draft-mda-mpls-tp-p2mp-oam-framework,None,none,False,True,False,False,False,False,None,01
draft-huang-bmwg-virtual-network-performance,None,none,False,True,False,False,False,False,None,03
draft-patil-tram-turn-serv-selection,None,none,False,True,False,False,False,False,None,00
draft-mahesh-netconf-persistent,None,none,False,True,False,False,False,False,None,00
draft-zheng-netmod-xmi-yang-translation,None,none,False,True,False,False,False,False,None,00
draft-kong-eppext-bundling-registration,None,none,False,False,False,True,False,False,None,02
draft-greevenbosch-ace-comparison,None,none,False,True,False,False,False,False,None,01
draft-pfister-pim-border-proxy,None,none,False,True,False,False,False,False,None,00
draft-pfister-pim-ssbidir,None,none,False,True,False,False,False,False,None,00
draft-cazeaux-rtcweb-oauth-identity,None,none,False,True,False,False,False,False,None,00
draft-pfister-homenet-multicast,None,none,False,True,False,False,False,False,None,00
draft-yourtchenko-6man-dad-issues,None,none,False,True,False,False,False,False,None,01
draft-sallantin-tcpm-initial-spreading,None,none,False,True,False,False,False,False,None,01
draft-cui-dhc-dhcp4o6-active-leasequery,None,none,False,True,False,False,False,False,None,00
draft-hy-nvo3-gue-4-nvo,None,none,False,True,False,False,False,False,None,04
draft-hy-gue-4-secure-transport,None,none,False,True,False,False,False,False,None,03
draft-lt-6man-sr-listid-encapsulation,None,none,False,True,False,False,False,False,None,00
draft-li-sdnrg-sdni-seamless-mpls-mbh,None,none,False,True,False,False,False,False,None,00
draft-chen-v6ops-nfv-ipv6,None,none,False,True,False,False,False,False,None,00
draft-zu-nvo3-user-plane-signalling,None,none,False,True,False,False,False,False,None,03
draft-ietf-pce-stateful-pce-inter-domain-lsp,ietf,pce,False,True,False,False,False,False,None,00
draft-seantek-text-nfo,None,none,False,True,False,False,False,False,None,05
draft-bormann-cbor-tags-oid,ietf,cbor,False,False,False,True,False,False,None,07
draft-zu-nfvrg-elasticity-vnf,None,none,False,True,False,False,False,False,None,01
draft-zhou-supa-architecture,None,none,False,False,False,True,False,False,None,00
draft-fan-flow-characteristic-signaling,None,none,False,True,False,False,False,False,None,00
draft-ietf-bess-l2l3-vpn-mcast-mib,ietf,bess,False,False,True,False,False,False,8502,16
draft-ietf-bess-mvpn-mib,ietf,bess,False,False,True,False,False,False,8503,12
draft-shi-alto-yang-json,None,none,False,True,False,False,False,False,None,00
draft-unify-nfvrg-devops,None,none,False,True,False,False,False,False,None,06
draft-gundogan-roll-dis-modifications,None,none,False,False,False,True,False,False,None,00
draft-yong-nvo3-tunnel-stitching,None,none,False,True,False,False,False,False,None,00
draft-ahn-manet-dsr-vanet,None,none,False,True,False,False,False,False,None,01
draft-zhu-rmcat-video-traffic-source,None,none,False,False,False,True,False,False,None,02
draft-perez-abfab-wg-arch-erp,None,none,False,True,False,False,False,False,None,00
draft-dunbar-sfc-path-control,None,none,False,True,False,False,False,False,None,01
draft-tripathy-cloud-sla-yang-model,None,none,False,True,False,False,False,False,None,00
draft-shi-alto-yang-model,None,none,False,True,False,False,False,False,None,03
draft-mohanty-bess-evpn-df-election,ietf,bess,False,False,False,True,False,False,None,02
draft-seantek-sha-uris,None,none,False,True,False,False,False,False,None,02
draft-liu-ula-site-anycast,None,none,False,True,False,False,False,False,None,00
draft-selander-ace-object-security,None,none,False,False,False,True,False,False,None,06
draft-psarkar-rtgwg-multihomed-prefix-lfa,ietf,rtgwg,False,False,False,True,False,False,None,04
draft-nottingham-stakeholder-rights,None,none,False,True,False,False,False,False,None,00
draft-ietf-ecrit-similar-location,ietf,ecrit,False,True,False,False,False,False,None,08
draft-fujiwara-dnsop-unclear,None,none,False,True,False,False,False,False,None,00
draft-chandra-mpls-enhanced-frr-bypass,None,none,False,False,False,True,False,False,None,01
draft-roome-alto-incr-update-sse,None,none,False,False,False,True,False,False,None,02
draft-seite-dmm-rg-multihoming,ietf,dmm,False,False,False,True,False,False,None,02
draft-ietf-dhc-dhcpv6-failover-protocol,ietf,dhc,False,False,True,False,False,False,8156,06
draft-aranda-vnfpool-cdn-use-case,None,none,False,True,False,False,False,False,None,00
draft-pastor-i2nsf-access-usecases,None,none,False,True,False,False,False,False,None,00
draft-vergara-flexigrid-yang,None,none,False,False,False,True,False,False,None,00
draft-short-pkinit-freshness,None,none,False,True,False,False,False,False,None,00
draft-atwood-mboned-mrac-pana,None,none,False,True,False,False,False,False,None,00
draft-mcbride-mboned-wifi-mcast-problem-statement,None,none,False,False,False,True,False,False,None,01
